# angle I
-8.754652124446791106e+01 3.893750000000000000e+02
-8.719654980623292317e+01 5.264375000000000000e+02
-8.683539946373248597e+01 5.572352941176470722e+02
-8.646589270816332373e+01 5.597058823529412166e+02
-8.609631673959441400e+01 5.608823529411764639e+02
-8.572669705626906023e+01 5.600000000000000000e+02
-8.536637750593260421e+01 5.603125000000000000e+02
-8.502018487171564232e+01 5.629444444444444571e+02
-8.466969763801341742e+01 5.643125000000000000e+02
-8.433298562829912726e+01 5.650588235294117112e+02
-8.397517091127048161e+01 5.670555555555555429e+02
-8.361434234434295831e+01 5.727500000000000000e+02
-8.326607584953563901e+01 5.743750000000000000e+02
-8.290822045908785753e+01 5.728823529411764639e+02
-8.256094363858535701e+01 5.722000000000000455e+02
-8.222545383659355878e+01 5.739375000000000000e+02
-8.187877332057486512e+01 5.769411764705882888e+02
-8.152105618366013573e+01 5.772222222222221717e+02
-8.116606705071296801e+01 5.804705882352941444e+02
-8.081107421409767255e+01 5.866250000000000000e+02
-8.045350404883059525e+01 5.909411764705882888e+02
-8.008882058051904096e+01 5.929411764705882888e+02
-7.972822444829769495e+01 5.925294117647058556e+02
-7.937439308418619532e+01 5.897777777777778283e+02
-7.902501736267767285e+01 5.900000000000000000e+02
-7.866998805738397493e+01 5.880000000000000000e+02
-7.830740774206556409e+01 5.880000000000000000e+02
-7.794388718365480884e+01 5.895882352941176805e+02
-7.759192843210504975e+01 5.909411764705882888e+02
-7.723874214138137972e+01 5.926250000000000000e+02
-7.688679255460537831e+01 5.937058823529412166e+02
-7.652605617568150365e+01 5.958235294117647527e+02
-7.617561003842214973e+01 5.957500000000000000e+02
-7.583657836964684407e+01 5.980000000000000000e+02
-7.548584628764038484e+01 5.974705882352941444e+02
-7.512734507451129673e+01 5.989411764705882888e+02
-7.476849805532499715e+01 6.037647058823529278e+02
-7.440233842846397749e+01 6.054117647058823195e+02
-7.405489406685747156e+01 6.023125000000000000e+02
-7.370788122929599240e+01 5.980000000000000000e+02
-7.334669385894829929e+01 6.005000000000000000e+02
-7.299115277943971591e+01 6.050000000000000000e+02
-7.263481133505072762e+01 6.073125000000000000e+02
-7.227357098105133559e+01 6.074705882352941444e+02
-7.191601891996008078e+01 6.061176470588235361e+02
-7.157191663680728766e+01 6.058125000000000000e+02
-7.123304241232068534e+01 6.050666666666667197e+02
-7.087782041438271108e+01 6.047222222222221717e+02
-7.051813263509309593e+01 6.058235294117647527e+02
-7.015935381037103014e+01 6.060000000000000000e+02
-6.980240141578494217e+01 6.071764705882352473e+02
-6.944367431428300108e+01 6.076666666666666288e+02
-6.908600758053113111e+01 6.067333333333333485e+02
-6.873866207375860427e+01 6.075294117647058556e+02
-6.840157147713199493e+01 6.119375000000000000e+02
-6.803589666022060101e+01 6.138888888888889142e+02
-6.767214703188048475e+01 6.114705882352941444e+02
-6.732150736996732121e+01 6.114375000000000000e+02
-6.696602297061517106e+01 6.138823529411764639e+02
-6.660357212856628450e+01 6.161875000000000000e+02
-6.626195751094286379e+01 6.199375000000000000e+02
-6.590958458738025172e+01 6.201764705882352473e+02
-6.554462630422271729e+01 6.172222222222221717e+02
-6.518333605810005338e+01 6.166250000000000000e+02
-6.483482922477291766e+01 6.190000000000000000e+02
-6.447878197598760153e+01 6.204705882352941444e+02
-6.413621252578040810e+01 6.236000000000000227e+02
-6.382118788512903507e+01 6.221333333333333258e+02
-6.342760035281536801e+01 6.226818181818181301e+02
-6.303836075617765289e+01 6.220000000000000000e+02
-6.272978339202143871e+01 6.220714285714285552e+02
-6.237827262875153878e+01 6.217368421052631220e+02
-6.201445998709871787e+01 6.224375000000000000e+02
-6.165905302340574679e+01 6.202941176470587834e+02
-6.130898100986352262e+01 6.234117647058823195e+02
-6.093889260142156417e+01 6.232352941176470722e+02
-6.059047923637870525e+01 6.203529411764706083e+02
-6.023355464908956236e+01 6.203125000000000000e+02
-5.988572024135848437e+01 6.233125000000000000e+02
-5.953663514977896654e+01 6.231176470588235361e+02
-5.918151106924398164e+01 6.224705882352941444e+02
-5.881679659832923335e+01 6.224705882352941444e+02
-5.846474250612753565e+01 6.243529411764706083e+02
-5.811767042454251708e+01 6.250666666666667197e+02
-5.775829128833665038e+01 6.270000000000000000e+02
-5.740158310776777739e+01 6.280000000000000000e+02
-5.704412870355421461e+01 6.280555555555555429e+02
-5.670974894766039398e+01 6.227142857142856656e+02
-5.636113799193925189e+01 6.212105263157894797e+02
-5.597920247523168058e+01 6.242941176470587834e+02
-5.562832391957682177e+01 6.289411764705882888e+02
-5.527740956220922897e+01 6.333750000000000000e+02
-5.492860123459479382e+01 6.307058823529412166e+02
-5.458167554737808302e+01 6.298125000000000000e+02
-5.422087726494484627e+01 6.293529411764706083e+02
-5.386173209072669010e+01 6.310000000000000000e+02
-5.348641437404793919e+01 6.297777777777778283e+02
-5.312584231303669213e+01 6.332500000000000000e+02
-5.278463784234666889e+01 6.332941176470587834e+02
-5.244223038635665546e+01 6.331875000000000000e+02
-5.208920210232281534e+01 6.345882352941176805e+02
-5.173943090965746450e+01 6.335625000000000000e+02
-5.138509194964115068e+01 6.357647058823529278e+02
-5.102195102587344167e+01 6.360588235294117112e+02
-5.066476111916448133e+01 6.336470588235293917e+02
-5.030952437540356215e+01 6.358333333333333712e+02
-4.995894854944197760e+01 6.330000000000000000e+02
-4.961910321542423219e+01 6.384117647058823195e+02
-4.924856778802785584e+01 6.410588235294117112e+02
-4.889987789527070561e+01 6.404375000000000000e+02
-4.856434418756161620e+01 6.370000000000000000e+02
-4.821088021446319516e+01 6.435000000000000000e+02
-4.784377552087068608e+01 6.402500000000000000e+02
-4.749516350919158469e+01 6.439444444444444571e+02
