# angle I
-8.754652124446791106e+01 3.655000000000000000e+02
-8.719654980623292317e+01 4.976250000000000000e+02
-8.683539946373248597e+01 5.168823529411764639e+02
-8.646589270816332373e+01 5.275882352941176805e+02
-8.609631673959441400e+01 5.328823529411764639e+02
-8.572669705626906023e+01 5.382941176470587834e+02
-8.536637750593260421e+01 5.506875000000000000e+02
-8.502018487171564232e+01 5.332777777777778283e+02
-8.466969763801341742e+01 5.476875000000000000e+02
-8.433298562829912726e+01 5.306470588235293917e+02
-8.397517091127048161e+01 5.390000000000000000e+02
-8.361434234434295831e+01 5.473125000000000000e+02
-8.326607584953563901e+01 5.485625000000000000e+02
-8.290822045908785753e+01 5.648235294117647527e+02
-8.256094363858535701e+01 5.590666666666667197e+02
-8.222545383659355878e+01 5.481875000000000000e+02
-8.187877332057486512e+01 5.315882352941176805e+02
-8.152105618366013573e+01 5.527222222222221717e+02
-8.116606705071296801e+01 5.308823529411764639e+02
-8.081107421409767255e+01 5.455625000000000000e+02
-8.045350404883059525e+01 5.255294117647058556e+02
-8.008882058051904096e+01 5.604705882352941444e+02
-7.972822444829769495e+01 5.211176470588235361e+02
-7.937439308418619532e+01 5.071111111111110858e+02
-7.902501736267767285e+01 5.400000000000000000e+02
-7.866998805738397493e+01 5.253529411764706083e+02
-7.830740774206556409e+01 5.622941176470587834e+02
-7.794388718365480884e+01 5.404705882352941444e+02
-7.759192843210504975e+01 5.264705882352941444e+02
-7.723874214138137972e+01 5.416875000000000000e+02
-7.688679255460537831e+01 5.639411764705882888e+02
-7.652605617568150365e+01 5.272941176470587834e+02
-7.617561003842214973e+01 5.391250000000000000e+02
-7.583657836964684407e+01 5.406875000000000000e+02
-7.548584628764038484e+01 5.311764705882352473e+02
-7.512734507451129673e+01 5.672941176470587834e+02
-7.476849805532499715e+01 5.532941176470587834e+02
-7.440233842846397749e+01 5.362352941176470722e+02
-7.405489406685747156e+01 5.438750000000000000e+02
-7.370788122929599240e+01 5.651176470588235361e+02
-7.334669385894829929e+01 5.461875000000000000e+02
-7.299115277943971591e+01 5.290000000000000000e+02
-7.263481133505072762e+01 5.472500000000000000e+02
-7.227357098105133559e+01 5.981176470588235361e+02
-7.191601891996008078e+01 5.410588235294117112e+02
-7.157191663680728766e+01 5.511250000000000000e+02
-7.123304241232068534e+01 5.677333333333333485e+02
-7.087782041438271108e+01 5.538888888888889142e+02
-7.051813263509309593e+01 5.583529411764706083e+02
-7.015935381037103014e+01 5.579375000000000000e+02
-6.980240141578494217e+01 5.370588235294117112e+02
-6.944367431428300108e+01 5.543333333333333712e+02
-6.908600758053113111e+01 5.656000000000000227e+02
-6.873866207375860427e+01 5.760588235294117112e+02
-6.840157147713199493e+01 5.533125000000000000e+02
-6.803589666022060101e+01 5.688888888888889142e+02
-6.767214703188048475e+01 5.340000000000000000e+02
-6.732150736996732121e+01 5.748750000000000000e+02
-6.696602297061517106e+01 5.514117647058823195e+02
-6.660357212856628450e+01 5.335625000000000000e+02
-6.626195751094286379e+01 5.667500000000000000e+02
-6.590958458738025172e+01 5.659411764705882888e+02
-6.554462630422271729e+01 5.416111111111110858e+02
-6.518333605810005338e+01 5.686250000000000000e+02
-6.483482922477291766e+01 6.134117647058823195e+02
-6.447878197598760153e+01 5.617058823529412166e+02
-6.413621252578040810e+01 5.734666666666666970e+02
-6.382118788512903507e+01 5.699333333333332803e+02
-6.342760035281536801e+01 5.670000000000000000e+02
-6.303836075617765289e+01 5.556000000000000227e+02
-6.272978339202143871e+01 5.733571428571428896e+02
-6.237827262875153878e+01 5.739473684210526017e+02
-6.201445998709871787e+01 5.945625000000000000e+02
-6.165905302340574679e+01 5.517647058823529278e+02
-6.130898100986352262e+01 5.710000000000000000e+02
-6.093889260142156417e+01 6.023529411764706083e+02
